Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	collected_by	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_disease	Host	Instrument	Isolate	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SPECID	SRA Study	lib	type	days_post_onset
SRR6121361	WGS	252	424724580	PRJNA412631	SAMN07722365	Pathogen.cl	184472333	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233958	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51267	throat swab	42.284062 N 83.727127 W	MH8447_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8447	MH8447	SRP119147	HK8	clinical	1.0
SRR6121360	WGS	252	608189400	PRJNA412631	SAMN07722132	Pathogen.cl	307617591	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-02-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233959	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300341	throat swab	42.284062 N 83.727127 W	1125_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1125	M53769	SRP119147	perth	clinical	3.0
SRR6121359	WGS	252	729864576	PRJNA412631	SAMN07722222	Pathogen.cl	314163224	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2015-01-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233960	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50143	throat swab	42.284062 N 83.727127 W	HS1604_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1604	HS1604	SRP119147	HK7	clinical	1.0
SRR6121358	WGS	252	821276064	PRJNA412631	SAMN07722232	Pathogen.cl	403154382	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-16	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233961	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50197	throat swab	42.284062 N 83.727127 W	MH8165_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8165	MH8165	SRP119147	HK2	clinical	2.0
SRR6121356	WGS	252	768069036	PRJNA412631	SAMN07722272	Pathogen.cl	333231275	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233963	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50538	throat swab	42.284062 N 83.727127 W	MH7884_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7884	MH7884	SRP119147	HK8	clinical	1.0
SRR6121355	WGS	252	1045442412	PRJNA412631	SAMN07722375	Pathogen.cl	453614996	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233964	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51438	throat swab	42.284062 N 83.727127 W	MH7852_B_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7852	MH7852	SRP119147	HK8	clinical	1.0
SRR6121353	WGS	252	880478172	PRJNA412631	SAMN07722328	Pathogen.cl	440674125	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233966	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50968	throat swab	42.284062 N 83.727127 W	MH7855_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7855	MH7855	SRP119147	HK2	clinical	2.0
SRR6121352	WGS	252	1045513476	PRJNA412631	SAMN07722357	Pathogen.cl	450760522	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233967	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51106	throat swab	42.284062 N 83.727127 W	MH7860_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7860	MH7860	SRP119147	HK8	clinical	3.0
SRR6121350	WGS	252	637786800	PRJNA412631	SAMN07722254	Pathogen.cl	308064079	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233969	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50330	throat swab	42.284062 N 83.727127 W	MH7845_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7845	MH7845	SRP119147	HK2	clinical	2.0
SRR6121349	WGS	252	340838064	PRJNA412631	SAMN07722325	Pathogen.cl	148854166	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233970	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50935	throat swab	42.284062 N 83.727127 W	MH7851_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7851	MH7851	SRP119147	HK8	clinical	3.0
SRR6121348	WGS	252	925341984	PRJNA412631	SAMN07722325	Pathogen.cl	462829577	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233971	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50935	throat swab	42.284062 N 83.727127 W	MH7851_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7851	MH7851	SRP119147	HK2	clinical	3.0
SRR6121347	WGS	252	1100525832	PRJNA412631	SAMN07722226	Pathogen.cl	454567462	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233972	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50164	throat swab	42.284062 N 83.727127 W	HS1567_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1567	HS1567	SRP119147	HK7	clinical	2.0
SRR6121346	WGS	252	786027816	PRJNA412631	SAMN07722226	Pathogen.cl	376140556	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233973	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50164	throat swab	42.284062 N 83.727127 W	HS1567_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1567	HS1567	SRP119147	HK1	clinical	2.0
SRR6121345	WGS	252	869153292	PRJNA412631	SAMN07722360	Pathogen.cl	374942493	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233974	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51138	throat swab	42.284062 N 83.727127 W	HS1535_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1535	HS1535	SRP119147	HK7	clinical	0.0
SRR6121344	WGS	252	2419293996	PRJNA412631	SAMN07722148	Pathogen.cl	1219651852	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233975	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301357	throat swab	42.284062 N 83.727127 W	1173_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1173	M54726	SRP119147	perth	clinical	1.0
SRR6121343	WGS	252	1181884788	PRJNA412631	SAMN07722148	Pathogen.cl	620885755	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233976	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301357	throat swab	42.284062 N 83.727127 W	1173_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1173	M54726	SRP119147	perth_2	clinical	1.0
SRR6121342	WGS	252	1423577484	PRJNA412631	SAMN07722144	Pathogen.cl	733116077	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233977	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300293	throat swab	42.284062 N 83.727127 W	1164_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1164	M54585	SRP119147	perth_2	clinical	3.0
SRR6121340	WGS	252	1651181616	PRJNA412631	SAMN07722145	Pathogen.cl	868367627	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233979	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300294	throat swab	42.284062 N 83.727127 W	1165_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1165	M54586	SRP119147	perth_2	clinical	4.0
SRR6121339	WGS	252	2323286532	PRJNA412631	SAMN07722144	Pathogen.cl	1166874739	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233980	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300293	throat swab	42.284062 N 83.727127 W	1164_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1164	M54585	SRP119147	perth	clinical	3.0
SRR6121365	WGS	252	743241996	PRJNA412631	SAMN07722268	Pathogen.cl	324716745	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233954	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50468	throat swab	42.284062 N 83.727127 W	MH8439_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8439	MH8439	SRP119147	HK8	clinical	2.0
SRR6121387	WGS	252	450671256	PRJNA412631	SAMN07722344	Pathogen.cl	223584092	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233932	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51058	throat swab	42.284062 N 83.727127 W	HS1519_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1519	HS1519	SRP119147	HK1	clinical	0.0
SRR6121366	WGS	252	755260632	PRJNA412631	SAMN07722268	Pathogen.cl	369111973	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233953	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50468	throat swab	42.284062 N 83.727127 W	MH8439_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8439	MH8439	SRP119147	HK2	clinical	2.0
SRR6121368	WGS	252	601509132	PRJNA412631	SAMN07722353	Pathogen.cl	262171329	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233951	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51101	throat swab	42.284062 N 83.727127 W	MH8424_B_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8424	MH8424	SRP119147	HK8	clinical	1.0
SRR6121385	WGS	252	902423844	PRJNA412631	SAMN07722343	Pathogen.cl	459220527	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233934	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51057	throat swab	42.284062 N 83.727127 W	HS1518_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1518	HS1518	SRP119147	HK1	clinical	0.0
SRR6121384	WGS	252	1038031596	PRJNA412631	SAMN07722343	Pathogen.cl	443755710	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233935	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51057	throat swab	42.284062 N 83.727127 W	HS1518_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1518	HS1518	SRP119147	HK7	clinical	0.0
SRR6121383	WGS	252	556747380	PRJNA412631	SAMN07722312	Pathogen.cl	239384006	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233936	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50842	throat swab	42.284062 N 83.727127 W	HS1517_B_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1517	HS1517	SRP119147	HK7	clinical	0.0
SRR6121382	WGS	252	948788064	PRJNA412631	SAMN07722267	Pathogen.cl	476711971	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233937	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50468	throat swab	42.284062 N 83.727127 W	HS1516_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1516	HS1516	SRP119147	HK1	clinical	0.0
SRR6121381	WGS	252	641502540	PRJNA412631	SAMN07722262	Pathogen.cl	275991464	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233938	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50419	throat swab	42.284062 N 83.727127 W	HS1530_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1530	HS1530	SRP119147	HK7	clinical	4.0
SRR6121377	WGS	252	1399665960	PRJNA412631	SAMN07722133	Pathogen.cl	752901190	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-02-16	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233942	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301072	throat swab	42.284062 N 83.727127 W	1134_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1134	M54053	SRP119147	perth_2	clinical	1.0
SRR6121376	WGS	252	871620876	PRJNA412631	SAMN07722243	Pathogen.cl	434794066	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-29	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233943	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50288	throat swab	42.284062 N 83.727127 W	MH8586_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8586	MH8586	SRP119147	HK2	clinical	3.0
SRR6121375	WGS	252	833460264	PRJNA412631	SAMN07722243	Pathogen.cl	421211879	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-29	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233944	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50288	throat swab	42.284062 N 83.727127 W	MH8586_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8586	MH8586	SRP119147	HK1	clinical	3.0
SRR6121374	WGS	252	1043023212	PRJNA412631	SAMN07722169	Pathogen.cl	535770219	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-19	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233945	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330243	throat swab	42.284062 N 83.727127 W	1240_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1240	MH2516	SRP119147	vic_2	clinical	2.0
SRR6121367	WGS	252	614434464	PRJNA412631	SAMN07722367	Pathogen.cl	292937325	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233952	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51288	throat swab	42.284062 N 83.727127 W	MH8396_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8396	MH8396	SRP119147	HK2	clinical	1.0
SRR6121373	WGS	252	1250876844	PRJNA412631	SAMN07722168	Pathogen.cl	631805555	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233946	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331482	throat swab	42.284062 N 83.727127 W	1238_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1238	MH2497	SRP119147	vic	clinical	1.0
SRR6121372	WGS	252	1481741856	PRJNA412631	SAMN07722166	Pathogen.cl	755723979	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233947	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330601	throat swab	42.284062 N 83.727127 W	1232_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1232	MH2448	SRP119147	vic_2	clinical	1.0
SRR6121371	WGS	252	1598959404	PRJNA412631	SAMN07722165	Pathogen.cl	791507021	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233948	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330589	throat swab	42.284062 N 83.727127 W	1231_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1231	MH2447	SRP119147	vic	clinical	1.0
SRR6121370	WGS	252	1380529584	PRJNA412631	SAMN07722167	Pathogen.cl	721806410	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233949	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330307	throat swab	42.284062 N 83.727127 W	1237_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1237	MH2466	SRP119147	vic_2	clinical	3.0
SRR6121369	WGS	252	1619531172	PRJNA412631	SAMN07722166	Pathogen.cl	805231360	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-12-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233950	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330601	throat swab	42.284062 N 83.727127 W	1232_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1232	MH2448	SRP119147	vic	clinical	1.0
SRR6121437	WGS	252	680524236	PRJNA412631	SAMN07722182	Pathogen.cl	354641603	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-03-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233882	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331541	throat swab	42.284062 N 83.727127 W	1340_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1340	MH4091	SRP119147	vic_2	clinical	3.0
SRR6121247	WGS	252	1838740428	PRJNA412631	SAMN07722377	Pathogen.cl	917368107	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234072	uncalculated	uncalculated				Illumina HiSeq 2500	Perth plasma control			Perth_mp_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	Perth_mp	Perth_mp	SRP119147	perth	plasmid	
SRR6121246	WGS	252	1057976892	PRJNA412631	SAMN07722377	Pathogen.cl	562758266	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234073	uncalculated	uncalculated				Illumina HiSeq 2500	Perth plasma control			Perth_mp_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	Perth_mp	Perth_mp	SRP119147	perth_2	plasmid	
SRR6121245	WGS	252	493082100	PRJNA412631	SAMN07722380	Pathogen.cl	213107535	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234074	uncalculated	uncalculated				Illumina HiSeq 2500	Hong Kong plasma control			PC1A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	PC1A	PC1A	SRP119147	HK8	plasmid	
SRR6121378	WGS	252	1061134452	PRJNA412631	SAMN07722378	Pathogen.cl	537952681	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233941	uncalculated	uncalculated				Illumina HiSeq 2500	Victoria plasma control			Vic_pool_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	Vic_pool	Vic_pool	SRP119147	vic_2	plasmid	
SRR6121379	WGS	252	1345422960	PRJNA412631	SAMN07722378	Pathogen.cl	666218158	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233940	uncalculated	uncalculated				Illumina HiSeq 2500	Victoria plasma control			Vic_pool_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	Vic_pool	Vic_pool	SRP119147	vic	plasmid	
SRR6121244	WGS	252	550889892	PRJNA412631	SAMN07722380	Pathogen.cl	230835791	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234075	uncalculated	uncalculated				Illumina HiSeq 2500	Hong Kong plasma control			PC1A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	PC1A	PC1A	SRP119147	HK7	plasmid	
SRR6121243	WGS	252	744223536	PRJNA412631	SAMN07722380	Pathogen.cl	336182714	LAURING LAB - UNIVERSITY OF MICHIGAN			public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234076	uncalculated	uncalculated				Illumina HiSeq 2500	Hong Kong plasma control			PC1A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	PC1A	PC1A	SRP119147	HK6	plasmid	
