Specid	Run_x	Run_y	Segment	Start	Stop	Total_support_x	Total_support_y	Rel_support_x	Rel_support_y	plasmid_x	plasmid_y	segment	mapped_start	mapped_stop	enrollid	genomes_per_ul	Total_support	Rel_support
HS1340	SRR6121626		CY207736.1	449	2077	21.0		0.0191605839416058		False		PA	460	2088	50207	4350989.14626686	21.0	0.0191605839416058
HS1340	SRR6121626		CY207736.1	476	2064	8.0		0.0072992700729927		False		PA	487	2075	50207	4350989.14626686	8.0	0.0072992700729927
HS1340	SRR6121626		CY207736.1	478	2010	22.0		0.0200729927007299		False		PA	489	2021	50207	4350989.14626686	22.0	0.0200729927007299
HS1340	SRR6121626		CY207736.1	482	2063	8.0		0.0072992700729927		False		PA	493	2074	50207	4350989.14626686	8.0	0.0072992700729927
HS1340	SRR6121626		CY207736.1	489	515	10.0		0.0091240875912408		False		PA	500	526	50207	4350989.14626686	10.0	0.0091240875912408
HS1340	SRR6121626		CY207736.1	492	2019	25.0		0.0228102189781021		False		PA	503	2030	50207	4350989.14626686	25.0	0.0228102189781021
HS1340	SRR6121626		CY207736.1	495	2066	7.0		0.0063868613138686		False		PA	506	2077	50207	4350989.14626686	7.0	0.0063868613138686
HS1340	SRR6121626		CY207736.1	511	2120	6.0		0.0054744525547445		False		PA	522	2131	50207	4350989.14626686	6.0	0.0054744525547445
HS1340	SRR6121626		CY207736.1	512	2034	8.0		0.0072992700729927		False		PA	523	2045	50207	4350989.14626686	8.0	0.0072992700729927
HS1340	SRR6121626		CY207736.1	532	2073	10.0		0.0091240875912408		False		PA	543	2084	50207	4350989.14626686	10.0	0.0091240875912408
HS1340	SRR6121626		CY207736.1	549	2242	6.0		0.0054744525547445		False		PA	560	2253	50207	4350989.14626686	6.0	0.0054744525547445
HS1340	SRR6121626		CY207736.1	555	2064	6.0		0.0054744525547445		False		PA	566	2075	50207	4350989.14626686	6.0	0.0054744525547445
HS1340	SRR6121626		CY207736.1	576	2062	19.0		0.0173357664233576		False		PA	587	2073	50207	4350989.14626686	19.0	0.0173357664233576
HS1340	SRR6121626		CY207736.1	754	1820	25.0		0.0228102189781021		False		PA	765	1831	50207	4350989.14626686	25.0	0.0228102189781021
HS1340	SRR6121626		CY207736.1	835	1735	30.0		0.0273722627737226		False		PA	846	1746	50207	4350989.14626686	30.0	0.0273722627737226
HS1340	SRR6121626		CY207737.1	2204	2238	19.0		0.0164644714038128		False		PB1	2213	2247	50207	4350989.14626686	19.0	0.0164644714038128
HS1340	SRR6121626		CY207737.1	2273	2303	57.0		0.0493934142114384		False		PB1	2282	2312	50207	4350989.14626686	57.0	0.0493934142114384
HS1340	SRR6121626		CY207737.1	484	2145	195.0		0.1689774696707105		False		PB1	493	2154	50207	4350989.14626686	195.0	0.1689774696707105
HS1340	SRR6121626		CY207737.1	520	2055	8.0		0.0069324090121317		False		PB1	529	2064	50207	4350989.14626686	8.0	0.0069324090121317
HS1340	SRR6121626		CY207737.1	522	2065	10.0		0.0086655112651646		False		PB1	531	2074	50207	4350989.14626686	10.0	0.0086655112651646
HS1340	SRR6121626		CY207737.1	528	2138	8.0		0.0069324090121317		False		PB1	537	2147	50207	4350989.14626686	8.0	0.0069324090121317
HS1340	SRR6121626		CY207737.1	583	2019	19.0		0.0164644714038128		False		PB1	592	2028	50207	4350989.14626686	19.0	0.0164644714038128
HS1340	SRR6121626		CY207738.1	367	2317	12.0		0.0103896103896103		False		PB2	382	2332	50207	4350989.14626686	12.0	0.0103896103896103
HS1340	SRR6121626		CY207738.1	386	2314	7.0		0.006060606060606		False		PB2	401	2329	50207	4350989.14626686	7.0	0.006060606060606
HS1340	SRR6121626		CY207738.1	455	2116	8.0		0.0069264069264069		False		PB2	470	2131	50207	4350989.14626686	8.0	0.0069264069264069
HS1340	SRR6121626		CY207738.1	465	2146	2271.0		1.9662337662337663		False		PB2	480	2161	50207	4350989.14626686	2271.0	1.9662337662337663
HS1340	SRR6121626		CY207738.1	467	2148	6.0		0.0051948051948051		False		PB2	482	2163	50207	4350989.14626686	6.0	0.0051948051948051
HS1340	SRR6121626		CY207738.1	478	2157	17.0		0.0147186147186147		False		PB2	493	2172	50207	4350989.14626686	17.0	0.0147186147186147
HS1340	SRR6121626		CY207738.1	481	2153	89.0		0.077056277056277		False		PB2	496	2168	50207	4350989.14626686	89.0	0.077056277056277
HS1340	SRR6121626		CY207738.1	520	2204	150.0		0.1298701298701298		False		PB2	535	2219	50207	4350989.14626686	150.0	0.1298701298701298
HS1340	SRR6121626		CY207738.1	522	2092	6.0		0.0051948051948051		False		PB2	537	2107	50207	4350989.14626686	6.0	0.0051948051948051
HS1340	SRR6121626		CY207738.1	528	2067	11.0		0.0095238095238095		False		PB2	543	2082	50207	4350989.14626686	11.0	0.0095238095238095
HS1340	SRR6121626		CY207738.1	618	1978	33.0		0.0285714285714285		False		PB2	633	1993	50207	4350989.14626686	33.0	0.0285714285714285
HS1340	SRR6121626		CY207738.1	725	2313	10.0		0.0086580086580086		False		PB2	740	2328	50207	4350989.14626686	10.0	0.0086580086580086
HS1340	SRR6121626		CY207738.1	812	1848	11.0		0.0095238095238095		False		PB2	827	1863	50207	4350989.14626686	11.0	0.0095238095238095
HS1342	SRR6121526		CY207736.1	536	2259	8.0		0.0072992700729927		False		PA	547	2270	50429	10036058.3542358	8.0	0.0072992700729927
HS1342	SRR6121526		CY207738.1	720	1949	8.0		0.0069264069264069		False		PB2	735	1964	50429	10036058.3542358	8.0	0.0069264069264069
HS1349	SRR6121508		CY207736.1	338	2174	12.0		0.010948905109489		False		PA	349	2185	50769	1277931.21094279	12.0	0.010948905109489
HS1349	SRR6121508		CY207736.1	354	2186	6.0		0.0054744525547445		False		PA	365	2197	50769	1277931.21094279	6.0	0.0054744525547445
HS1349	SRR6121508		CY207736.1	385	2169	38.0		0.0346715328467153		False		PA	396	2180	50769	1277931.21094279	38.0	0.0346715328467153
HS1349	SRR6121508		CY207736.1	386	2168	7.0		0.0063868613138686		False		PA	397	2179	50769	1277931.21094279	7.0	0.0063868613138686
HS1349	SRR6121508		CY207736.1	470	2040	6.0		0.0054744525547445		False		PA	481	2051	50769	1277931.21094279	6.0	0.0054744525547445
HS1349	SRR6121508		CY207736.1	489	2041	558.0		0.5091240875912408		False		PA	500	2052	50769	1277931.21094279	558.0	0.5091240875912408
HS1349	SRR6121508		CY207736.1	548	2009	9.0		0.0082116788321167		False		PA	559	2020	50769	1277931.21094279	9.0	0.0082116788321167
HS1349	SRR6121508		CY207736.1	780	2221	40.0		0.0364963503649635		False		PA	791	2232	50769	1277931.21094279	40.0	0.0364963503649635
HS1349	SRR6121508		CY207737.1	247	281	26.0		0.022530329289428		False		PB1	256	290	50769	1277931.21094279	26.0	0.022530329289428
HS1349	SRR6121508		CY207737.1	347	2334	8.0		0.0069324090121317		False		PB1	356	2343	50769	1277931.21094279	8.0	0.0069324090121317
HS1349	SRR6121508		CY207737.1	521	2094	21.0		0.0181975736568457		False		PB1	530	2103	50769	1277931.21094279	21.0	0.0181975736568457
HS1349	SRR6121508		CY207737.1	932	1691	7.0		0.0060658578856152		False		PB1	941	1700	50769	1277931.21094279	7.0	0.0060658578856152
HS1349	SRR6121508		CY207738.1	1072	1791	10.0		0.0086580086580086		False		PB2	1087	1806	50769	1277931.21094279	10.0	0.0086580086580086
HS1349	SRR6121508		CY207738.1	367	2313	9.0		0.0077922077922077		False		PB2	382	2328	50769	1277931.21094279	9.0	0.0077922077922077
HS1349	SRR6121508		CY207738.1	368	2296	7.0		0.006060606060606		False		PB2	383	2311	50769	1277931.21094279	7.0	0.006060606060606
HS1349	SRR6121508		CY207738.1	369	2302	113.0		0.0978354978354978		False		PB2	384	2317	50769	1277931.21094279	113.0	0.0978354978354978
HS1349	SRR6121508		CY207738.1	386	2164	97.0		0.0839826839826839		False		PB2	401	2179	50769	1277931.21094279	97.0	0.0839826839826839
HS1349	SRR6121508		CY207738.1	411	2334	7.0		0.006060606060606		False		PB2	426	2349	50769	1277931.21094279	7.0	0.006060606060606
HS1349	SRR6121508		CY207738.1	733	2379	18.0		0.0155844155844155		False		PB2	748	2394	50769	1277931.21094279	18.0	0.0155844155844155
HS1351	SRR6121509		CY207736.1	2140	2163	111.0		0.1012773722627737		False		PA	2151	2174	50969	4256384.59000529	111.0	0.1012773722627737
HS1351	SRR6121509		CY207736.1	2140	2213	6.0		0.0054744525547445		False		PA	2151	2224	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	2221	2256	13.0		0.0118613138686131		False		PA	2232	2267	50969	4256384.59000529	13.0	0.0118613138686131
HS1351	SRR6121509		CY207736.1	2222	2251	6.0		0.0054744525547445		False		PA	2233	2262	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	275	2192	32.0		0.0291970802919708		False		PA	286	2203	50969	4256384.59000529	32.0	0.0291970802919708
HS1351	SRR6121509		CY207736.1	285	2153	14.0		0.0127737226277372		False		PA	296	2164	50969	4256384.59000529	14.0	0.0127737226277372
HS1351	SRR6121509		CY207736.1	287	311	18.0		0.0164233576642335		False		PA	298	322	50969	4256384.59000529	18.0	0.0164233576642335
HS1351	SRR6121509		CY207736.1	325	409	27.0		0.0246350364963503		False		PA	336	420	50969	4256384.59000529	27.0	0.0246350364963503
HS1351	SRR6121509		CY207736.1	327	395	15.0		0.0136861313868613		False		PA	338	406	50969	4256384.59000529	15.0	0.0136861313868613
HS1351	SRR6121509		CY207736.1	333	2282	55.0		0.0501824817518248		False		PA	344	2293	50969	4256384.59000529	55.0	0.0501824817518248
HS1351	SRR6121509		CY207736.1	336	362	22.0		0.0200729927007299		False		PA	347	373	50969	4256384.59000529	22.0	0.0200729927007299
HS1351	SRR6121509		CY207736.1	358	2146	6.0		0.0054744525547445		False		PA	369	2157	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	360	2142	322.0		0.2937956204379562		False		PA	371	2153	50969	4256384.59000529	322.0	0.2937956204379562
HS1351	SRR6121509		CY207736.1	361	2172	9.0		0.0082116788321167		False		PA	372	2183	50969	4256384.59000529	9.0	0.0082116788321167
HS1351	SRR6121509		CY207736.1	380	410	6.0		0.0054744525547445		False		PA	391	421	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	391	2148	22.0		0.0200729927007299		False		PA	402	2159	50969	4256384.59000529	22.0	0.0200729927007299
HS1351	SRR6121509		CY207736.1	401	2149	7.0		0.0063868613138686		False		PA	412	2160	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	404	2164	6.0		0.0054744525547445		False		PA	415	2175	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	406	2148	7.0		0.0063868613138686		False		PA	417	2159	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	409	2156	9.0		0.0082116788321167		False		PA	420	2167	50969	4256384.59000529	9.0	0.0082116788321167
HS1351	SRR6121509		CY207736.1	409	2223	7.0		0.0063868613138686		False		PA	420	2234	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	417	2148	9.0		0.0082116788321167		False		PA	428	2159	50969	4256384.59000529	9.0	0.0082116788321167
HS1351	SRR6121509		CY207736.1	425	2213	9.0		0.0082116788321167		False		PA	436	2224	50969	4256384.59000529	9.0	0.0082116788321167
HS1351	SRR6121509		CY207736.1	430	2069	6.0		0.0054744525547445		False		PA	441	2080	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	436	2223	133.0		0.1213503649635036		False		PA	447	2234	50969	4256384.59000529	133.0	0.1213503649635036
HS1351	SRR6121509		CY207736.1	437	2149	7.0		0.0063868613138686		False		PA	448	2160	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	441	2156	57.0		0.0520072992700729		False		PA	452	2167	50969	4256384.59000529	57.0	0.0520072992700729
HS1351	SRR6121509		CY207736.1	448	2058	20.0		0.0182481751824817		False		PA	459	2069	50969	4256384.59000529	20.0	0.0182481751824817
HS1351	SRR6121509		CY207736.1	450	2156	56.0		0.0510948905109489		False		PA	461	2167	50969	4256384.59000529	56.0	0.0510948905109489
HS1351	SRR6121509		CY207736.1	454	2133	13.0		0.0118613138686131		False		PA	465	2144	50969	4256384.59000529	13.0	0.0118613138686131
HS1351	SRR6121509		CY207736.1	454	2153	151.0		0.1377737226277372		False		PA	465	2164	50969	4256384.59000529	151.0	0.1377737226277372
HS1351	SRR6121509		CY207736.1	459	2071	8.0		0.0072992700729927		False		PA	470	2082	50969	4256384.59000529	8.0	0.0072992700729927
HS1351	SRR6121509		CY207736.1	477	1666	7.0		0.0063868613138686		False		PA	488	1677	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	485	2089	14.0		0.0127737226277372		False		PA	496	2100	50969	4256384.59000529	14.0	0.0127737226277372
HS1351	SRR6121509		CY207736.1	490	2040	149.0		0.135948905109489		False		PA	501	2051	50969	4256384.59000529	149.0	0.135948905109489
HS1351	SRR6121509		CY207736.1	564	1965	7.0		0.0063868613138686		False		PA	575	1976	50969	4256384.59000529	7.0	0.0063868613138686
HS1351	SRR6121509		CY207736.1	618	1917	6.0		0.0054744525547445		False		PA	629	1928	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	647	1827	6.0		0.0054744525547445		False		PA	658	1838	50969	4256384.59000529	6.0	0.0054744525547445
HS1351	SRR6121509		CY207736.1	712	1763	11.0		0.0100364963503649		False		PA	723	1774	50969	4256384.59000529	11.0	0.0100364963503649
HS1351	SRR6121509		CY207736.1	804	1612	132.0		0.1204379562043795		False		PA	815	1623	50969	4256384.59000529	132.0	0.1204379562043795
HS1351	SRR6121509		CY207737.1	2011	2121	6.0		0.0051993067590987		False		PB1	2020	2130	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	2186	2215	7.0		0.0060658578856152		False		PB1	2195	2224	50969	4256384.59000529	7.0	0.0060658578856152
HS1351	SRR6121509		CY207737.1	2206	2249	29.0		0.0251299826689774		False		PB1	2215	2258	50969	4256384.59000529	29.0	0.0251299826689774
HS1351	SRR6121509		CY207737.1	2229	2349	20.0		0.0173310225303292		False		PB1	2238	2358	50969	4256384.59000529	20.0	0.0173310225303292
HS1351	SRR6121509		CY207737.1	2236	2295	14.0		0.0121317157712305		False		PB1	2245	2304	50969	4256384.59000529	14.0	0.0121317157712305
HS1351	SRR6121509		CY207737.1	2291	2333	9.0		0.0077989601386481		False		PB1	2300	2342	50969	4256384.59000529	9.0	0.0077989601386481
HS1351	SRR6121509		CY207737.1	2294	2333	6.0		0.0051993067590987		False		PB1	2303	2342	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	240	277	9.0		0.0077989601386481		False		PB1	249	286	50969	4256384.59000529	9.0	0.0077989601386481
HS1351	SRR6121509		CY207737.1	246	2302	6.0		0.0051993067590987		False		PB1	255	2311	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	247	307	6.0		0.0051993067590987		False		PB1	256	316	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	247	342	27.0		0.0233968804159445		False		PB1	256	351	50969	4256384.59000529	27.0	0.0233968804159445
HS1351	SRR6121509		CY207737.1	271	2332	9.0		0.0077989601386481		False		PB1	280	2341	50969	4256384.59000529	9.0	0.0077989601386481
HS1351	SRR6121509		CY207737.1	277	2337	309.0		0.2677642980935875		False		PB1	286	2346	50969	4256384.59000529	309.0	0.2677642980935875
HS1351	SRR6121509		CY207737.1	348	2355	8.0		0.0069324090121317		False		PB1	357	2364	50969	4256384.59000529	8.0	0.0069324090121317
HS1351	SRR6121509		CY207737.1	392	2181	8.0		0.0069324090121317		False		PB1	401	2190	50969	4256384.59000529	8.0	0.0069324090121317
HS1351	SRR6121509		CY207737.1	392	422	9.0		0.0077989601386481		False		PB1	401	431	50969	4256384.59000529	9.0	0.0077989601386481
HS1351	SRR6121509		CY207737.1	429	2361	7.0		0.0060658578856152		False		PB1	438	2370	50969	4256384.59000529	7.0	0.0060658578856152
HS1351	SRR6121509		CY207737.1	436	2153	7.0		0.0060658578856152		False		PB1	445	2162	50969	4256384.59000529	7.0	0.0060658578856152
HS1351	SRR6121509		CY207737.1	436	2181	7.0		0.0060658578856152		False		PB1	445	2190	50969	4256384.59000529	7.0	0.0060658578856152
HS1351	SRR6121509		CY207737.1	448	2223	8.0		0.0069324090121317		False		PB1	457	2232	50969	4256384.59000529	8.0	0.0069324090121317
HS1351	SRR6121509		CY207737.1	462	2207	6.0		0.0051993067590987		False		PB1	471	2216	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	473	2136	24.0		0.0207972270363951		False		PB1	482	2145	50969	4256384.59000529	24.0	0.0207972270363951
HS1351	SRR6121509		CY207737.1	603	2094	22.0		0.0190641247833622		False		PB1	612	2103	50969	4256384.59000529	22.0	0.0190641247833622
HS1351	SRR6121509		CY207737.1	676	1814	6.0		0.0051993067590987		False		PB1	685	1823	50969	4256384.59000529	6.0	0.0051993067590987
HS1351	SRR6121509		CY207737.1	681	1819	20.0		0.0173310225303292		False		PB1	690	1828	50969	4256384.59000529	20.0	0.0173310225303292
HS1351	SRR6121509		CY207737.1	682	2019	9.0		0.0077989601386481		False		PB1	691	2028	50969	4256384.59000529	9.0	0.0077989601386481
HS1351	SRR6121509		CY207738.1	279	2272	17.0		0.0147186147186147		False		PB2	294	2287	50969	4256384.59000529	17.0	0.0147186147186147
HS1351	SRR6121509		CY207738.1	334	2318	10.0		0.0086580086580086		False		PB2	349	2333	50969	4256384.59000529	10.0	0.0086580086580086
HS1351	SRR6121509		CY207738.1	362	2298	6.0		0.0051948051948051		False		PB2	377	2313	50969	4256384.59000529	6.0	0.0051948051948051
HS1351	SRR6121509		CY207738.1	362	2333	6.0		0.0051948051948051		False		PB2	377	2348	50969	4256384.59000529	6.0	0.0051948051948051
HS1351	SRR6121509		CY207738.1	367	2200	29.0		0.0251082251082251		False		PB2	382	2215	50969	4256384.59000529	29.0	0.0251082251082251
HS1351	SRR6121509		CY207738.1	367	2337	8.0		0.0069264069264069		False		PB2	382	2352	50969	4256384.59000529	8.0	0.0069264069264069
HS1351	SRR6121509		CY207738.1	370	2283	13.0		0.0112554112554112		False		PB2	385	2298	50969	4256384.59000529	13.0	0.0112554112554112
HS1351	SRR6121509		CY207738.1	372	2290	15.0		0.0129870129870129		False		PB2	387	2305	50969	4256384.59000529	15.0	0.0129870129870129
HS1351	SRR6121509		CY207738.1	373	2318	13.0		0.0112554112554112		False		PB2	388	2333	50969	4256384.59000529	13.0	0.0112554112554112
HS1351	SRR6121509		CY207738.1	374	2210	8.0		0.0069264069264069		False		PB2	389	2225	50969	4256384.59000529	8.0	0.0069264069264069
HS1351	SRR6121509		CY207738.1	374	2333	20.0		0.0173160173160173		False		PB2	389	2348	50969	4256384.59000529	20.0	0.0173160173160173
HS1351	SRR6121509		CY207738.1	376	2333	9.0		0.0077922077922077		False		PB2	391	2348	50969	4256384.59000529	9.0	0.0077922077922077
HS1351	SRR6121509		CY207738.1	385	2142	23.0		0.0199134199134199		False		PB2	400	2157	50969	4256384.59000529	23.0	0.0199134199134199
HS1351	SRR6121509		CY207738.1	385	2276	15.0		0.0129870129870129		False		PB2	400	2291	50969	4256384.59000529	15.0	0.0129870129870129
HS1351	SRR6121509		CY207738.1	385	2281	11.0		0.0095238095238095		False		PB2	400	2296	50969	4256384.59000529	11.0	0.0095238095238095
HS1351	SRR6121509		CY207738.1	386	2314	10.0		0.0086580086580086		False		PB2	401	2329	50969	4256384.59000529	10.0	0.0086580086580086
HS1351	SRR6121509		CY207738.1	386	2347	8.0		0.0069264069264069		False		PB2	401	2362	50969	4256384.59000529	8.0	0.0069264069264069
HS1351	SRR6121509		CY207738.1	387	2263	117.0		0.1012987012987013		False		PB2	402	2278	50969	4256384.59000529	117.0	0.1012987012987013
HS1351	SRR6121509		CY207738.1	387	2313	42.0		0.0363636363636363		False		PB2	402	2328	50969	4256384.59000529	42.0	0.0363636363636363
HS1351	SRR6121509		CY207738.1	404	2235	8.0		0.0069264069264069		False		PB2	419	2250	50969	4256384.59000529	8.0	0.0069264069264069
HS1351	SRR6121509		CY207738.1	409	2329	6.0		0.0051948051948051		False		PB2	424	2344	50969	4256384.59000529	6.0	0.0051948051948051
HS1351	SRR6121509		CY207738.1	419	2169	7.0		0.006060606060606		False		PB2	434	2184	50969	4256384.59000529	7.0	0.006060606060606
HS1351	SRR6121509		CY207738.1	453	2170	16.0		0.0138528138528138		False		PB2	468	2185	50969	4256384.59000529	16.0	0.0138528138528138
HS1351	SRR6121509		CY207738.1	453	2196	42.0		0.0363636363636363		False		PB2	468	2211	50969	4256384.59000529	42.0	0.0363636363636363
HS1351	SRR6121509		CY207738.1	475	2168	18.0		0.0155844155844155		False		PB2	490	2183	50969	4256384.59000529	18.0	0.0155844155844155
HS1351	SRR6121509		CY207738.1	481	2361	49.0		0.0424242424242424		False		PB2	496	2376	50969	4256384.59000529	49.0	0.0424242424242424
HS1351	SRR6121509		CY207738.1	484	2196	9.0		0.0077922077922077		False		PB2	499	2211	50969	4256384.59000529	9.0	0.0077922077922077
